Driver,Team,LapTimeSeconds,Sector1Seconds,Sector2Seconds,Sector3Seconds,Compound,TyreLife,IsAccurate,Deleted,TrackStatus
FOR,,84.665,24.562,34.934,25.169,SOFT,7,True,False,1
SAI,,84.887,24.562,34.604,25.721,SOFT,10,True,False,1
SAI,,84.892,24.632,34.571,25.689,SOFT,8,True,False,1
BEG,,85.203,25.652,34.435,25.116,MEDIUM,2,True,False,1
SAI,,85.354,24.609,34.679,26.066,SOFT,9,True,False,1
IWA,,85.666,25.36,34.397,25.909,MEDIUM,2,True,False,1
ARO,,86.84,23.545,34.529,28.766,SOFT,10,True,False,1
IWA,,86.847,28.717,33.147,24.983,MEDIUM,10,True,False,1
ALO,,86.887,23.45,34.313,29.124,SOFT,9,True,False,1
ALO,,87.46,23.512,33.329,30.619,MEDIUM,9,True,False,1
IWA,,92.074,32.189,34.052,25.833,SOFT,6,True,False,1
SAI,,92.703,27.021,38.567,27.115,MEDIUM,7,True,False,1
LEC,,93.262,24.467,40.541,28.254,MEDIUM,2,True,False,1
BEG,,95.87,22.986,43.034,29.85,SOFT,5,True,False,1
FOR,,96.108,27.751,39.937,28.42,SOFT,5,True,False,1
BOT,,97.293,29.259,38.358,29.676,SOFT,6,True,False,1
GAS,,100.304,30.0,40.292,30.012,MEDIUM,6,True,False,1
LAW,,100.645,30.215,40.853,29.577,SOFT,3,True,False,1
PIA,,101.134,36.729,37.39,27.015,MEDIUM,6,True,False,1
LAW,,101.336,27.165,43.433,30.738,MEDIUM,2,True,False,1
SAI,,101.362,23.229,40.063,38.07,MEDIUM,5,True,False,1
FOR,,101.612,32.92,41.053,27.639,MEDIUM,9,True,False,1
ALO,,101.625,31.184,41.288,29.153,MEDIUM,10,True,False,1
BEG,,102.647,32.277,40.774,29.596,SOFT,10,True,False,1
BEG,,103.155,31.831,44.458,26.866,SOFT,6,True,False,1
GAS,,104.37,36.459,39.96,27.951,MEDIUM,9,True,False,1
RUS,,105.415,37.365,41.236,26.814,MEDIUM,4,True,False,1
BEG,,106.688,31.233,45.008,30.447,SOFT,8,True,False,1
ALO,,107.049,23.758,50.98,32.311,SOFT,8,True,False,1
ALO,,108.602,34.375,43.802,30.425,MEDIUM,3,True,False,1
FOR,,108.682,31.532,44.567,32.583,SOFT,3,True,False,1
STR,,108.821,32.825,44.918,31.078,MEDIUM,3,True,False,1
COL,,109.041,36.151,42.698,30.192,SOFT,6,True,False,1
BEG,,109.228,34.978,44.013,30.237,SOFT,4,True,False,1
LAW,,109.756,24.706,40.727,44.323,SOFT,8,True,False,1
COL,,109.873,37.252,43.602,29.019,MEDIUM,6,True,False,1
BEA,,110.336,28.899,44.797,36.64,SOFT,7,True,False,1
PIA,,110.423,36.661,47.054,26.708,MEDIUM,3,True,False,1
ARO,,110.429,36.617,45.752,28.06,SOFT,4,True,False,1
OCO,,110.902,38.298,45.209,27.395,HARD,10,True,False,1
OCO,,111.031,37.77,46.131,27.13,HARD,4,True,False,1
IWA,,111.277,30.36,47.325,33.592,SOFT,3,True,False,1
BOT,,111.297,34.255,48.039,29.003,MEDIUM,8,True,False,1
BEG,,111.924,32.861,44.522,34.541,SOFT,3,True,False,1
ARO,,113.164,37.667,45.277,30.22,SOFT,9,True,False,12
PIA,,113.175,35.41,45.458,32.307,MEDIUM,5,True,False,1
SAI,,114.618,40.329,42.98,31.309,SOFT,2,True,False,1
VES,,115.107,32.031,47.552,35.524,MEDIUM,4,True,False,1
FOR,,115.202,31.021,46.631,37.55,SOFT,4,True,False,1
FOR,,116.831,31.979,38.722,46.13,SOFT,9,True,False,1
LIN,,116.956,35.521,51.966,29.469,MEDIUM,3,True,False,1
ARO,,117.208,44.563,43.542,29.103,SOFT,6,True,False,1
HER,,117.23,33.482,50.937,32.811,SOFT,3,True,False,1
GAS,,118.959,36.058,48.704,34.197,MEDIUM,5,True,False,1
ALO,,119.019,42.303,46.211,30.505,MEDIUM,5,True,False,1
OCO,,119.077,35.302,48.726,35.049,HARD,3,True,False,1
BEA,,119.655,41.907,50.783,26.965,SOFT,3,True,False,1
