Driver,Team,LapTimeSeconds,Sector1Seconds,Sector2Seconds,Sector3Seconds,Compound,TyreLife,IsAccurate,Deleted,TrackStatus
RUS,Mercedes,145.629,50.97,66.047,28.612,HARD,6,True,False,1
LIN,Racing Bulls,145.877,43.49,64.115,38.272,HARD,5,True,False,1
OCO,Haas F1 Team,146.618,45.329,59.994,41.295,HARD,3,True,False,1
BEA,Haas F1 Team,147.026,50.717,53.634,42.675,HARD,3,True,False,1
PIA,McLaren,147.158,43.693,55.486,47.979,HARD,3,True,False,1
ALO,Aston Martin,147.467,49.324,65.992,32.151,MEDIUM,4,True,False,1
HAM,Ferrari,147.522,48.348,65.188,33.986,HARD,5,True,False,1
STR,Aston Martin,147.819,45.644,59.655,42.52,MEDIUM,3,True,False,1
OCO,Haas F1 Team,148.479,45.873,62.668,39.938,SOFT,3,True,False,1
LAW,Racing Bulls,149.036,45.477,62.883,40.676,HARD,5,True,False,1
BOT,Cadillac,149.677,53.947,59.986,35.744,HARD,5,True,False,1
