Driver,Team,LapTimeSeconds,Sector1Seconds,Sector2Seconds,Sector3Seconds,Compound,TyreLife,IsAccurate,Deleted,TrackStatus
LIN,Racing Bulls,124.614,43.68,51.937,28.997,MEDIUM,6,True,False,1
BOR,Audi,125.539,45.779,50.306,29.454,HARD,10,True,False,1
BEA,Haas F1 Team,126.074,44.684,52.353,29.037,HARD,9,True,False,12
BOR,Audi,126.24,43.982,53.301,28.957,HARD,12,True,False,1
ALB,Williams,126.377,44.822,50.704,30.851,HARD,9,True,False,1
GAS,Alpine,126.788,45.649,52.504,28.635,HARD,5,True,False,1
SAI,Williams,127.658,39.336,59.364,28.958,SOFT,2,True,False,12
ALB,Williams,128.302,45.428,52.916,29.958,HARD,5,True,False,1
ALB,Williams,128.366,38.132,58.219,32.015,SOFT,10,True,False,1
BOT,Cadillac,128.474,44.586,54.728,29.16,MEDIUM,9,True,False,1
PER,Cadillac,128.575,47.048,52.817,28.71,MEDIUM,5,True,False,1
ALB,Williams,129.4,40.004,60.117,29.279,HARD,14,True,False,12
HUL,Audi,129.44,49.721,50.709,29.01,HARD,3,True,False,1
HAM,Ferrari,129.5,45.861,54.606,29.033,HARD,9,True,False,1
ALB,Williams,129.87,47.055,51.329,31.486,HARD,11,True,False,1
BEA,Haas F1 Team,129.873,48.79,51.353,29.73,HARD,3,True,False,1
HAM,Ferrari,130.082,46.176,54.797,29.109,MEDIUM,3,True,False,12
OCO,Haas F1 Team,130.274,47.761,53.702,28.811,SOFT,3,True,False,1
LIN,Racing Bulls,130.565,51.778,50.714,28.073,MEDIUM,3,True,False,1
ANT,Mercedes,130.749,45.633,56.042,29.074,HARD,2,True,False,1
ALO,Aston Martin,130.817,47.344,54.096,29.377,MEDIUM,6,True,False,1
GAS,Alpine,131.066,47.281,55.384,28.401,HARD,9,True,False,1
SAI,Williams,131.184,46.909,54.209,30.066,SOFT,9,True,False,1
GAS,Alpine,131.917,48.891,54.767,28.259,HARD,11,True,False,12
OCO,Haas F1 Team,132.707,48.584,54.739,29.384,HARD,3,True,False,1
ALO,Aston Martin,132.859,45.241,56.924,30.694,HARD,4,True,False,1
LEC,Ferrari,132.951,49.781,54.387,28.783,MEDIUM,2,True,False,21
LEC,Ferrari,133.247,47.892,56.755,28.6,HARD,7,True,False,1
HUL,Audi,133.265,46.939,57.041,29.285,SOFT,5,True,False,1
COL,Alpine,133.375,52.171,51.592,29.612,MEDIUM,3,True,False,1
LIN,Racing Bulls,133.723,50.725,53.435,29.563,HARD,8,True,False,12
VER,Red Bull Racing,133.981,49.03,56.066,28.885,HARD,3,True,False,1
PER,Cadillac,134.01,50.661,54.833,28.516,MEDIUM,4,True,False,1
GAS,Alpine,134.153,50.271,55.899,27.983,SOFT,2,True,False,1
GAS,Alpine,134.745,49.875,56.59,28.28,HARD,13,True,False,1
BOR,Audi,134.787,49.765,53.947,31.075,SOFT,3,True,False,1
HAD,Red Bull Racing,135.009,46.399,54.542,34.068,HARD,3,True,False,1
PER,Cadillac,135.312,48.358,58.024,28.93,HARD,3,True,False,1
ALO,Aston Martin,135.337,47.275,58.583,29.479,HARD,6,True,False,1
LIN,Racing Bulls,135.686,55.725,50.885,29.076,HARD,12,True,False,1
HUL,Audi,135.871,49.426,54.519,31.926,SOFT,3,True,False,12
SAI,Williams,136.006,49.882,56.559,29.565,HARD,4,True,False,1
SAI,Williams,136.891,48.439,59.09,29.362,SOFT,11,True,False,1
HUL,Audi,137.515,46.091,59.682,31.742,HARD,5,True,False,1
HUL,Audi,137.582,49.202,57.468,30.912,HARD,7,True,False,1
ALO,Aston Martin,138.049,50.758,57.642,29.649,MEDIUM,8,True,False,1
BEA,Haas F1 Team,138.128,57.183,52.298,28.647,SOFT,5,True,False,1
ANT,Mercedes,138.824,55.73,54.612,28.482,HARD,4,True,False,1
LEC,Ferrari,138.864,39.023,51.898,47.943,MEDIUM,15,True,False,1
ALB,Williams,139.111,47.92,62.077,29.114,SOFT,3,True,False,1
HAM,Ferrari,139.524,56.376,54.184,28.964,MEDIUM,5,True,False,1
NOR,McLaren,139.612,50.086,57.913,31.613,MEDIUM,5,True,False,1
ALO,Aston Martin,139.814,48.863,61.1,29.851,HARD,8,True,False,1
HAM,Ferrari,140.277,51.873,59.085,29.319,HARD,5,True,False,1
HAD,Red Bull Racing,140.454,52.243,59.712,28.499,HARD,5,True,False,1
ANT,Mercedes,140.884,56.828,55.629,28.427,HARD,6,True,False,1
LEC,Ferrari,140.907,44.704,67.351,28.852,HARD,5,True,False,1
PIA,McLaren,141.234,53.47,58.911,28.853,MEDIUM,5,True,False,1
ALB,Williams,141.771,49.472,63.678,28.621,SOFT,7,True,False,1
PIA,McLaren,142.13,53.919,59.561,28.65,MEDIUM,7,True,False,1
LAW,Racing Bulls,142.209,56.169,57.422,28.618,MEDIUM,3,True,False,1
PIA,McLaren,142.258,52.96,60.528,28.77,MEDIUM,3,True,False,1
BEA,Haas F1 Team,142.447,54.989,58.59,28.868,SOFT,3,True,False,1
NOR,McLaren,142.461,51.785,61.463,29.213,MEDIUM,3,True,False,1
HAM,Ferrari,142.663,51.507,61.883,29.273,HARD,7,True,False,1
LAW,Racing Bulls,142.771,56.169,57.578,29.024,HARD,6,True,False,1
NOR,McLaren,143.0,49.941,62.796,30.263,MEDIUM,7,True,False,1
SAI,Williams,143.267,54.556,59.631,29.08,SOFT,4,True,False,1
STR,Aston Martin,143.525,49.883,63.206,30.436,HARD,11,True,False,12
HAM,Ferrari,144.954,56.539,59.326,29.089,MEDIUM,7,True,False,1
ALO,Aston Martin,145.378,43.876,59.134,42.368,MEDIUM,13,True,False,1
VER,Red Bull Racing,145.404,54.043,62.651,28.71,HARD,5,True,False,1
RUS,Mercedes,145.517,53.698,62.831,28.988,HARD,4,True,False,1
ALB,Williams,145.633,54.787,62.203,28.643,SOFT,5,True,False,1
RUS,Mercedes,146.167,62.229,55.07,28.868,HARD,6,True,False,1
BEA,Haas F1 Team,146.4,44.413,52.933,49.054,SOFT,10,True,False,1
LIN,Racing Bulls,146.424,54.372,63.113,28.939,HARD,10,True,False,21
PER,Cadillac,146.797,55.73,62.173,28.894,MEDIUM,3,True,False,1
SAI,Williams,147.581,60.217,58.456,28.908,SOFT,8,True,False,1
SAI,Williams,148.791,60.444,59.432,28.915,SOFT,6,True,False,1
RUS,Mercedes,148.852,59.271,60.762,28.819,SOFT,5,True,False,1
BOR,Audi,149.414,60.366,54.532,34.516,HARD,7,True,False,21
