Driver,Team,LapTimeSeconds,Sector1Seconds,Sector2Seconds,Sector3Seconds,Compound,TyreLife,IsAccurate,Deleted,TrackStatus
OCO,Haas F1 Team,87.735,24.527,34.399,28.809,MEDIUM,10,True,False,1
OCO,Haas F1 Team,87.744,24.611,37.299,25.834,MEDIUM,15,True,False,1
STR,Aston Martin,88.48,25.664,36.038,26.778,MEDIUM,10,True,False,1
ANT,Mercedes,88.847,30.271,33.565,25.011,SOFT,12,True,False,1
BOR,Audi,94.404,23.966,33.391,37.047,SOFT,7,True,False,1
ALO,Aston Martin,95.222,23.116,38.557,33.549,MEDIUM,4,True,False,1
LEC,Ferrari,96.819,23.674,33.032,40.113,SOFT,9,True,False,1
NOR,McLaren,99.941,30.447,42.87,26.624,MEDIUM,10,True,False,1
HAM,Ferrari,102.204,22.66,50.918,28.626,SOFT,5,True,False,1
ALO,Aston Martin,102.884,27.022,37.441,38.421,MEDIUM,9,True,False,1
ALB,Williams,104.503,33.148,42.209,29.146,MEDIUM,6,True,False,1
BEA,Haas F1 Team,107.252,28.04,44.737,34.475,MEDIUM,14,True,False,1
PER,Cadillac,107.997,32.98,42.629,32.388,MEDIUM,3,True,False,1
PER,Cadillac,108.378,31.285,44.824,32.269,MEDIUM,4,True,False,1
HUL,Audi,108.584,33.39,44.978,30.216,MEDIUM,4,True,False,1
BEA,Haas F1 Team,108.97,26.337,51.853,30.78,MEDIUM,5,True,False,1
ALB,Williams,110.069,23.118,49.095,37.856,MEDIUM,5,True,False,1
PIA,McLaren,110.72,29.589,39.324,41.807,SOFT,6,True,False,1
HAM,Ferrari,110.749,22.934,55.657,32.158,MEDIUM,8,True,False,12
HUL,Audi,112.834,34.658,47.905,30.271,MEDIUM,3,True,False,1
HAM,Ferrari,113.205,35.048,52.294,25.863,MEDIUM,4,True,False,1
SAI,Williams,113.333,24.954,44.277,44.102,SOFT,6,True,False,1
NOR,McLaren,114.106,27.414,38.832,47.86,MEDIUM,14,True,False,1
HUL,Audi,114.206,27.965,40.502,45.739,SOFT,10,True,False,1
